--- StartTestVectorGpuSum Report ---
VectorGpu._size = 1000000
blocksNum; threadsNum; Status; Result; Time_mks
4; 2; 1; 4000; 24219
4; 3; 1; 4000; 16231
4; 4; 1; 4000; 12604
4; 5; 1; 4000; 10357
4; 6; 1; 4000; 8679
4; 7; 1; 4000; 7736
4; 8; 1; 4000; 7025
4; 9; 1; 4000; 7013
4; 10; 1; 4000; 5900
4; 11; 1; 4000; 5476
4; 12; 1; 4000; 5086
4; 13; 1; 4000; 4807
4; 14; 1; 4000; 5040
4; 15; 1; 4000; 4756
4; 16; 1; 4000; 4385
4; 17; 1; 4000; 4431
4; 18; 1; 4000; 4775
4; 19; 1; 4000; 4399
4; 20; 1; 4000; 4588
5; 1; 1; 4000; 38039
5; 2; 1; 4000; 19196
5; 3; 1; 4000; 12864
5; 4; 1; 4000; 10402
5; 5; 1; 4000; 8538
5; 6; 1; 4000; 7118
5; 7; 1; 4000; 6417
5; 8; 1; 4000; 5781
5; 9; 1; 4000; 5226
5; 10; 1; 4000; 5385
5; 11; 1; 4000; 4644
5; 12; 1; 4000; 4121
5; 13; 1; 4000; 4129
5; 14; 1; 4000; 4310
5; 15; 1; 4000; 4196
5; 16; 1; 4000; 3789
5; 17; 1; 4000; 3693
5; 18; 1; 4000; 3634
5; 19; 1; 4000; 4077
5; 20; 1; 4000; 3990
6; 1; 1; 4000; 31649
6; 2; 1; 4000; 15925
6; 3; 1; 4000; 10885
6; 4; 1; 4000; 8356
6; 5; 1; 4000; 7035
6; 6; 1; 4000; 6184
6; 7; 1; 4000; 5354
6; 8; 1; 4000; 5385
6; 9; 1; 4000; 4468
6; 10; 1; 4000; 4089
6; 11; 1; 4000; 4073
6; 12; 1; 4000; 3946
6; 13; 1; 4000; 3804
6; 14; 1; 4000; 3481
6; 15; 1; 4000; 3429
6; 16; 1; 4000; 3446
6; 17; 1; 4000; 3368
6; 18; 1; 4000; 3262
6; 19; 1; 4000; 3287
6; 20; 1; 4000; 3452
7; 1; 1; 4000; 27343
7; 2; 1; 4000; 14174
7; 3; 1; 4000; 9397
7; 4; 1; 4000; 7402
7; 5; 1; 4000; 6282
7; 6; 1; 4000; 5321
7; 7; 1; 4000; 4717
7; 8; 1; 4000; 4369
7; 9; 1; 4000; 3814
7; 10; 1; 4000; 3709
7; 11; 1; 4000; 3411
7; 12; 1; 4000; 4304
7; 13; 1; 4000; 3292
7; 14; 1; 4000; 3650
7; 15; 1; 4000; 3176
7; 16; 1; 4000; 3210
7; 17; 1; 4000; 3305
7; 18; 1; 4000; 3081
7; 19; 1; 4000; 3104
7; 20; 1; 4000; 3089
8; 1; 1; 4000; 24354
8; 2; 1; 4000; 12262
8; 3; 1; 4000; 8330
8; 4; 1; 4000; 6514
8; 5; 1; 4000; 5547
8; 6; 1; 4000; 4844
8; 7; 1; 4000; 4394
8; 8; 1; 4000; 3775
8; 9; 1; 4000; 3552
8; 10; 1; 4000; 3357
8; 11; 1; 4000; 3186
8; 12; 1; 4000; 3049
8; 13; 1; 4000; 3204
8; 14; 1; 4000; 3076
8; 15; 1; 4000; 2942
8; 16; 1; 4000; 2886
8; 17; 1; 4000; 2871
8; 18; 1; 4000; 2943
8; 19; 1; 4000; 3019
8; 20; 1; 4000; 3247
9; 1; 1; 4000; 21227
9; 2; 1; 4000; 10852
9; 3; 1; 4000; 7526
9; 4; 1; 4000; 6170
9; 5; 1; 4000; 5008
9; 6; 1; 4000; 4324
9; 7; 1; 4000; 3776
9; 8; 1; 4000; 3506
9; 9; 1; 4000; 3204
9; 10; 1; 4000; 2953
9; 11; 1; 4000; 4542
9; 12; 1; 4000; 2950
9; 13; 1; 4000; 2800
9; 14; 1; 4000; 2655
9; 15; 1; 4000; 2697
9; 16; 1; 4000; 2796
9; 17; 1; 4000; 2758
9; 18; 1; 4000; 2817
9; 19; 1; 4000; 2830
9; 20; 1; 4000; 2727
10; 1; 1; 4000; 19185
10; 2; 1; 4000; 9712
10; 3; 1; 4000; 6849
10; 4; 1; 4000; 5417
10; 5; 1; 4000; 4554
10; 6; 1; 4000; 3934
10; 7; 1; 4000; 3962
10; 8; 1; 4000; 3269
10; 9; 1; 4000; 3101
10; 10; 1; 4000; 2956
10; 11; 1; 4000; 2916
10; 12; 1; 4000; 2743
10; 13; 1; 4000; 2882
10; 14; 1; 4000; 2778
10; 15; 1; 4000; 2703
10; 16; 1; 4000; 2557
10; 17; 1; 4000; 2655
10; 18; 1; 4000; 2669
10; 19; 1; 4000; 3088
10; 20; 1; 4000; 2981
11; 1; 1; 4000; 17410
11; 2; 1; 4000; 9022
11; 3; 1; 4000; 6691
11; 4; 1; 4000; 4920
11; 5; 1; 4000; 4272
11; 6; 1; 4000; 3683
11; 7; 1; 4000; 3207
11; 8; 1; 4000; 2970
11; 9; 1; 4000; 2857
11; 10; 1; 4000; 2892
11; 11; 1; 4000; 2876
11; 12; 1; 4000; 2600
11; 13; 1; 4000; 2520
11; 14; 1; 4000; 2522
11; 15; 1; 4000; 2827
11; 16; 1; 4000; 2622
11; 17; 1; 4000; 2624
11; 18; 1; 4000; 2622
11; 19; 1; 4000; 2641
11; 20; 1; 4000; 2765
12; 1; 1; 4000; 15974
12; 2; 1; 4000; 8288
12; 3; 1; 4000; 5801
12; 4; 1; 4000; 4925
12; 5; 1; 4000; 4053
12; 6; 1; 4000; 3535
12; 7; 1; 4000; 3094
12; 8; 1; 4000; 2902
12; 9; 1; 4000; 2822
12; 10; 1; 4000; 2924
12; 11; 1; 4000; 2555
12; 12; 1; 4000; 2533
12; 13; 1; 4000; 2522
12; 14; 1; 4000; 2970
12; 15; 1; 4000; 2621
12; 16; 1; 4000; 2667
12; 17; 1; 4000; 2560
12; 18; 1; 4000; 2589
12; 19; 1; 4000; 2600
12; 20; 1; 4000; 2821
13; 1; 1; 4000; 14804
13; 2; 1; 4000; 7722
13; 3; 1; 4000; 5391
13; 4; 1; 4000; 4425
13; 5; 1; 4000; 4141
13; 6; 1; 4000; 3265
13; 7; 1; 4000; 2845
13; 8; 1; 4000; 2859
13; 9; 1; 4000; 2568
13; 10; 1; 4000; 2791
13; 11; 1; 4000; 2673
13; 12; 1; 4000; 2652
13; 13; 1; 4000; 2640
13; 14; 1; 4000; 3060
13; 15; 1; 4000; 2890
13; 16; 1; 4000; 3013
13; 17; 1; 4000; 2876
13; 18; 1; 4000; 2843
13; 19; 1; 4000; 3045
13; 20; 1; 4000; 3140
14; 1; 1; 4000; 13934
14; 2; 1; 4000; 7402
14; 3; 1; 4000; 5080
14; 4; 1; 4000; 5292
14; 5; 1; 4000; 3540
14; 6; 1; 4000; 3116
14; 7; 1; 4000; 2672
14; 8; 1; 4000; 2674
14; 9; 1; 4000; 2503
14; 10; 1; 4000; 2857
14; 11; 1; 4000; 2628
14; 12; 1; 4000; 2589
14; 13; 1; 4000; 2593
14; 14; 1; 4000; 2640
14; 15; 1; 4000; 2843
14; 16; 1; 4000; 2798
14; 17; 1; 4000; 2787
14; 18; 1; 4000; 2736
14; 19; 1; 4000; 2934
14; 20; 1; 4000; 2965
15; 1; 1; 4000; 12906
15; 2; 1; 4000; 6839
15; 3; 1; 4000; 4875
15; 4; 1; 4000; 3873
15; 5; 1; 4000; 3412
15; 6; 1; 4000; 3026
15; 7; 1; 4000; 2873
15; 8; 1; 4000; 2607
15; 9; 1; 4000; 2618
15; 10; 1; 4000; 2517
15; 11; 1; 4000; 2645
15; 12; 1; 4000; 2618
15; 13; 1; 4000; 2793
15; 14; 1; 4000; 2648
15; 15; 1; 4000; 2677
15; 16; 1; 4000; 2707
15; 17; 1; 4000; 2775
15; 18; 1; 4000; 2834
15; 19; 1; 4000; 2912
15; 20; 1; 4000; 2789
16; 1; 1; 4000; 12216
16; 2; 1; 4000; 6565
16; 3; 1; 4000; 4729
16; 4; 1; 4000; 3720
16; 5; 1; 4000; 3142
16; 6; 1; 4000; 2840
16; 7; 1; 4000; 2693
16; 8; 1; 4000; 2641
16; 9; 1; 4000; 2723
16; 10; 1; 4000; 2915
16; 11; 1; 4000; 2746
16; 12; 1; 4000; 2807
16; 13; 1; 4000; 3075
16; 14; 1; 4000; 2953
16; 15; 1; 4000; 3014
16; 16; 1; 4000; 2998
16; 17; 1; 4000; 2972
16; 18; 1; 4000; 2914
16; 19; 1; 4000; 3396
16; 20; 1; 4000; 3282
17; 1; 1; 4000; 12024
17; 2; 1; 4000; 6371
17; 3; 1; 4000; 4579
17; 4; 1; 4000; 3663
17; 5; 1; 4000; 3102
17; 6; 1; 4000; 2871
17; 7; 1; 4000; 2645
17; 8; 1; 4000; 2671
17; 9; 1; 4000; 2727
17; 10; 1; 4000; 2844
17; 11; 1; 4000; 2787
17; 12; 1; 4000; 2713
17; 13; 1; 4000; 2768
17; 14; 1; 4000; 3012
17; 15; 1; 4000; 2883
17; 16; 1; 4000; 3179
17; 17; 1; 4000; 2751
17; 18; 1; 4000; 2907
17; 19; 1; 4000; 3108
17; 20; 1; 4000; 3107
18; 1; 1; 4000; 11426
18; 2; 1; 4000; 6104
18; 3; 1; 4000; 4350
18; 4; 1; 4000; 3493
18; 5; 1; 4000; 3030
18; 6; 1; 4000; 2841
18; 7; 1; 4000; 2933
18; 8; 1; 4000; 2703
18; 9; 1; 4000; 2535
18; 10; 1; 4000; 2577
18; 11; 1; 4000; 2699
18; 12; 1; 4000; 2708
18; 13; 1; 4000; 2864
18; 14; 1; 4000; 2623
18; 15; 1; 4000; 2744
18; 16; 1; 4000; 2718
18; 17; 1; 4000; 3193
18; 18; 1; 4000; 3276
18; 19; 1; 4000; 2943
18; 20; 1; 4000; 2946
19; 1; 1; 4000; 10982
19; 2; 1; 4000; 5751
19; 3; 1; 4000; 4115
19; 4; 1; 4000; 3506
19; 5; 1; 4000; 2996
19; 6; 1; 4000; 2880
19; 7; 1; 4000; 2606
19; 8; 1; 4000; 2539
19; 9; 1; 4000; 2524
19; 10; 1; 4000; 2558
19; 11; 1; 4000; 2893
19; 12; 1; 4000; 2606
19; 13; 1; 4000; 2664
19; 14; 1; 4000; 2645
19; 15; 1; 4000; 2783
19; 16; 1; 4000; 3555
19; 17; 1; 4000; 2831
19; 18; 1; 4000; 2821
19; 19; 1; 4000; 2704
19; 20; 1; 4000; 2875
20; 1; 1; 4000; 10479
20; 2; 1; 4000; 5479
20; 3; 1; 4000; 3891
20; 4; 1; 4000; 3239
20; 5; 1; 4000; 2737
20; 6; 1; 4000; 2488
20; 7; 1; 4000; 2466
20; 8; 1; 4000; 2419
20; 9; 1; 4000; 2505
20; 10; 1; 4000; 3390
20; 11; 1; 4000; 2620
20; 12; 1; 4000; 2545
20; 13; 1; 4000; 2499
20; 14; 1; 4000; 3101
20; 15; 1; 4000; 2837
20; 16; 1; 4000; 2629
20; 17; 1; 4000; 2565
20; 18; 1; 4000; 2703
20; 19; 1; 4000; 2799
20; 20; 1; 4000; 2982
VectorGpu._size = 8000000
blocksNum; threadsNum; Status; Result; Time_mks
1; 1; 1; 8000; 365345
1; 2; 1; 8000; 188473
1; 3; 1; 8000; 126813
1; 4; 1; 8000; 95833
1; 5; 1; 8000; 77749
1; 6; 1; 8000; 63629
1; 7; 1; 8000; 54766
1; 8; 1; 8000; 50703
1; 9; 1; 8000; 46835
1; 10; 1; 8000; 42447
1; 11; 1; 8000; 39323
1; 12; 1; 8000; 34234
1; 13; 1; 8000; 34246
1; 14; 1; 8000; 31900
1; 15; 1; 8000; 27842
1; 16; 1; 8000; 29037
1; 17; 1; 8000; 27477
1; 18; 1; 8000; 26498
1; 19; 1; 8000; 25133
1; 20; 1; 8000; 24244
2; 1; 1; 8000; 188986
2; 2; 1; 8000; 94835
2; 3; 1; 8000; 63515
2; 4; 1; 8000; 47812
2; 5; 1; 8000; 39522
2; 6; 1; 8000; 32492
2; 7; 1; 8000; 29253
2; 8; 1; 8000; 26195
2; 9; 1; 8000; 23869
2; 10; 1; 8000; 21967
2; 11; 1; 8000; 20761
2; 12; 1; 8000; 17708
2; 13; 1; 8000; 17702
2; 14; 1; 8000; 15863
2; 15; 1; 8000; 15074
2; 16; 1; 8000; 15020
2; 17; 1; 8000; 13703
2; 18; 1; 8000; 13031
2; 19; 1; 8000; 12504
2; 20; 1; 8000; 12500
3; 1; 1; 8000; 126209
3; 2; 1; 8000; 63195
3; 3; 1; 8000; 43023
3; 4; 1; 8000; 31958
3; 5; 1; 8000; 26237
3; 6; 1; 8000; 22933
3; 7; 1; 8000; 20559
3; 8; 1; 8000; 17288
3; 9; 1; 8000; 16361
3; 10; 1; 8000; 14524
3; 11; 1; 8000; 14059
3; 12; 1; 8000; 12946
3; 13; 1; 8000; 12384
3; 14; 1; 8000; 11356
3; 15; 1; 8000; 10532
3; 16; 1; 8000; 10089
3; 17; 1; 8000; 9565
3; 18; 1; 8000; 9408
3; 19; 1; 8000; 9139
3; 20; 1; 8000; 8566
4; 1; 1; 8000; 94754
4; 2; 1; 8000; 47472
4; 3; 1; 8000; 31869
4; 4; 1; 8000; 24625
4; 5; 1; 8000; 20622
4; 6; 1; 8000; 17072
4; 7; 1; 8000; 14980
4; 8; 1; 8000; 14160
4; 9; 1; 8000; 12337
4; 10; 1; 8000; 11644
4; 11; 1; 8000; 10660
4; 12; 1; 8000; 9896
4; 13; 1; 8000; 9589
4; 14; 1; 8000; 9103
4; 15; 1; 8000; 8678
4; 16; 1; 8000; 8683
4; 17; 1; 8000; 8506
4; 18; 1; 8000; 8949
4; 19; 1; 8000; 8297
4; 20; 1; 8000; 8697
5; 1; 1; 8000; 75754
5; 2; 1; 8000; 38823
5; 3; 1; 8000; 25754
5; 4; 1; 8000; 20120
5; 5; 1; 8000; 16668
5; 6; 1; 8000; 14170
5; 7; 1; 8000; 12602
5; 8; 1; 8000; 11415
5; 9; 1; 8000; 10307
5; 10; 1; 8000; 9517
5; 11; 1; 8000; 9034
5; 12; 1; 8000; 8255
5; 13; 1; 8000; 8232
5; 14; 1; 8000; 7985
5; 15; 1; 8000; 7588
5; 16; 1; 8000; 7331
5; 17; 1; 8000; 7463
5; 18; 1; 8000; 7199
5; 19; 1; 8000; 7262
5; 20; 1; 8000; 7562
6; 1; 1; 8000; 63500
6; 2; 1; 8000; 31981
6; 3; 1; 8000; 21881
6; 4; 1; 8000; 16720
6; 5; 1; 8000; 14002
6; 6; 1; 8000; 12227
6; 7; 1; 8000; 10838
6; 8; 1; 8000; 9553
6; 9; 1; 8000; 9042
6; 10; 1; 8000; 8058
6; 11; 1; 8000; 7845
6; 12; 1; 8000; 7315
6; 13; 1; 8000; 7184
6; 14; 1; 8000; 6855
6; 15; 1; 8000; 6806
6; 16; 1; 8000; 6869
6; 17; 1; 8000; 6576
6; 18; 1; 8000; 6512
6; 19; 1; 8000; 6595
6; 20; 1; 8000; 6474
7; 1; 1; 8000; 54169
7; 2; 1; 8000; 27335
7; 3; 1; 8000; 19036
7; 4; 1; 8000; 14472
7; 5; 1; 8000; 12308
7; 6; 1; 8000; 10958
7; 7; 1; 8000; 9331
7; 8; 1; 8000; 8595
7; 9; 1; 8000; 7635
7; 10; 1; 8000; 7371
7; 11; 1; 8000; 6958
7; 12; 1; 8000; 6492
7; 13; 1; 8000; 6466
7; 14; 1; 8000; 6546
7; 15; 1; 8000; 6379
7; 16; 1; 8000; 6109
7; 17; 1; 8000; 6220
7; 18; 1; 8000; 5862
7; 19; 1; 8000; 6138
7; 20; 1; 8000; 6298
8; 1; 1; 8000; 47481
8; 2; 1; 8000; 24053
8; 3; 1; 8000; 16501
8; 4; 1; 8000; 13176
8; 5; 1; 8000; 11043
8; 6; 1; 8000; 9386
8; 7; 1; 8000; 8472
8; 8; 1; 8000; 7595
8; 9; 1; 8000; 6940
8; 10; 1; 8000; 6443
8; 11; 1; 8000; 6424
8; 12; 1; 8000; 6960
8; 13; 1; 8000; 6062
8; 14; 1; 8000; 5840
8; 15; 1; 8000; 5714
8; 16; 1; 8000; 5482
8; 17; 1; 8000; 5776
8; 18; 1; 8000; 5895
8; 19; 1; 8000; 5883
8; 20; 1; 8000; 5952
9; 1; 1; 8000; 42215
9; 2; 1; 8000; 21486
9; 3; 1; 8000; 14789
9; 4; 1; 8000; 11671
9; 5; 1; 8000; 9915
9; 6; 1; 8000; 8858
9; 7; 1; 8000; 7515
9; 8; 1; 8000; 6975
9; 9; 1; 8000; 6593
9; 10; 1; 8000; 5949
9; 11; 1; 8000; 5811
9; 12; 1; 8000; 5742
9; 13; 1; 8000; 5405
9; 14; 1; 8000; 5295
9; 15; 1; 8000; 5436
9; 16; 1; 8000; 5360
9; 17; 1; 8000; 5355
9; 18; 1; 8000; 5309
9; 19; 1; 8000; 5472
9; 20; 1; 8000; 6082
10; 1; 1; 8000; 38035
10; 2; 1; 8000; 19402
10; 3; 1; 8000; 13433
10; 4; 1; 8000; 10732
10; 5; 1; 8000; 9030
10; 6; 1; 8000; 7861
10; 7; 1; 8000; 7088
10; 8; 1; 8000; 6177
10; 9; 1; 8000; 5889
10; 10; 1; 8000; 5587
10; 11; 1; 8000; 5607
10; 12; 1; 8000; 5675
10; 13; 1; 8000; 5369
10; 14; 1; 8000; 5565
10; 15; 1; 8000; 5379
10; 16; 1; 8000; 4981
10; 17; 1; 8000; 5475
10; 18; 1; 8000; 4822
10; 19; 1; 8000; 5299
10; 20; 1; 8000; 5737
11; 1; 1; 8000; 34775
11; 2; 1; 8000; 17595
11; 3; 1; 8000; 12486
11; 4; 1; 8000; 9760
11; 5; 1; 8000; 8623
11; 6; 1; 8000; 7089
11; 7; 1; 8000; 6449
11; 8; 1; 8000; 6126
11; 9; 1; 8000; 5605
11; 10; 1; 8000; 5438
11; 11; 1; 8000; 5659
11; 12; 1; 8000; 5213
11; 13; 1; 8000; 5455
11; 14; 1; 8000; 4956
11; 15; 1; 8000; 4948
11; 16; 1; 8000; 5227
11; 17; 1; 8000; 4931
11; 18; 1; 8000; 4753
11; 19; 1; 8000; 5400
11; 20; 1; 8000; 5458
12; 1; 1; 8000; 31704
12; 2; 1; 8000; 16318
12; 3; 1; 8000; 11495
12; 4; 1; 8000; 9083
12; 5; 1; 8000; 7705
12; 6; 1; 8000; 6876
12; 7; 1; 8000; 6179
12; 8; 1; 8000; 5771
12; 9; 1; 8000; 5242
12; 10; 1; 8000; 5091
12; 11; 1; 8000; 4953
12; 12; 1; 8000; 5010
12; 13; 1; 8000; 4916
12; 14; 1; 8000; 4961
12; 15; 1; 8000; 4708
12; 16; 1; 8000; 5062
12; 17; 1; 8000; 6133
12; 18; 1; 8000; 5090
12; 19; 1; 8000; 5114
12; 20; 1; 8000; 5260
13; 1; 1; 8000; 29274
13; 2; 1; 8000; 15137
13; 3; 1; 8000; 10994
13; 4; 1; 8000; 8899
13; 5; 1; 8000; 7214
13; 6; 1; 8000; 6212
13; 7; 1; 8000; 5692
13; 8; 1; 8000; 5594
13; 9; 1; 8000; 5000
13; 10; 1; 8000; 5210
13; 11; 1; 8000; 4989
13; 12; 1; 8000; 5273
13; 13; 1; 8000; 5443
13; 14; 1; 8000; 5227
13; 15; 1; 8000; 5534
13; 16; 1; 8000; 5672
13; 17; 1; 8000; 5540
13; 18; 1; 8000; 5515
13; 19; 1; 8000; 5847
13; 20; 1; 8000; 5850
14; 1; 1; 8000; 27236
14; 2; 1; 8000; 14281
14; 3; 1; 8000; 10707
14; 4; 1; 8000; 8268
14; 5; 1; 8000; 7151
14; 6; 1; 8000; 6072
14; 7; 1; 8000; 5384
14; 8; 1; 8000; 5947
14; 9; 1; 8000; 4709
14; 10; 1; 8000; 5058
14; 11; 1; 8000; 5694
14; 12; 1; 8000; 5120
14; 13; 1; 8000; 5024
14; 14; 1; 8000; 5473
14; 15; 1; 8000; 5417
14; 16; 1; 8000; 5358
14; 17; 1; 8000; 5478
14; 18; 1; 8000; 5358
14; 19; 1; 8000; 5629
14; 20; 1; 8000; 5653
15; 1; 1; 8000; 25546
15; 2; 1; 8000; 13509
15; 3; 1; 8000; 10187
15; 4; 1; 8000; 7708
15; 5; 1; 8000; 6549
15; 6; 1; 8000; 7535
15; 7; 1; 8000; 5553
15; 8; 1; 8000; 6391
15; 9; 1; 8000; 5191
15; 10; 1; 8000; 5158
15; 11; 1; 8000; 4874
15; 12; 1; 8000; 4698
15; 13; 1; 8000; 5144
15; 14; 1; 8000; 5329
15; 15; 1; 8000; 5179
15; 16; 1; 8000; 5772
15; 17; 1; 8000; 5013
15; 18; 1; 8000; 5360
15; 19; 1; 8000; 5486
15; 20; 1; 8000; 5702
16; 1; 1; 8000; 24410
16; 2; 1; 8000; 13177
16; 3; 1; 8000; 9292
16; 4; 1; 8000; 7256
16; 5; 1; 8000; 6041
16; 6; 1; 8000; 5787
16; 7; 1; 8000; 5256
16; 8; 1; 8000; 5017
16; 9; 1; 8000; 5333
16; 10; 1; 8000; 5071
16; 11; 1; 8000; 5392
16; 12; 1; 8000; 5447
16; 13; 1; 8000; 5655
16; 14; 1; 8000; 5870
16; 15; 1; 8000; 5616
16; 16; 1; 8000; 5663
16; 17; 1; 8000; 5886
16; 18; 1; 8000; 5961
16; 19; 1; 8000; 5981
16; 20; 1; 8000; 6116
17; 1; 1; 8000; 23504
17; 2; 1; 8000; 12528
17; 3; 1; 8000; 9016
17; 4; 1; 8000; 7192
17; 5; 1; 8000; 6261
17; 6; 1; 8000; 5649
17; 7; 1; 8000; 5293
17; 8; 1; 8000; 5154
17; 9; 1; 8000; 5154
17; 10; 1; 8000; 5123
17; 11; 1; 8000; 5166
17; 12; 1; 8000; 5418
17; 13; 1; 8000; 5566
17; 14; 1; 8000; 5454
17; 15; 1; 8000; 5402
17; 16; 1; 8000; 5577
17; 17; 1; 8000; 5578
17; 18; 1; 8000; 5777
17; 19; 1; 8000; 36472
17; 20; 1; 8000; 5961
18; 1; 1; 8000; 22364
18; 2; 1; 8000; 12511
18; 3; 1; 8000; 8517
18; 4; 1; 8000; 6929
18; 5; 1; 8000; 5693
18; 6; 1; 8000; 5278
18; 7; 1; 8000; 4888
18; 8; 1; 8000; 5079
18; 9; 1; 8000; 4980
18; 10; 1; 8000; 4932
18; 11; 1; 8000; 5102
18; 12; 1; 8000; 5186
18; 13; 1; 8000; 5155
18; 14; 1; 8000; 5196
18; 15; 1; 8000; 5371
18; 16; 1; 8000; 5436
18; 17; 1; 8000; 5468
18; 18; 1; 8000; 5612
18; 19; 1; 8000; 5738
18; 20; 1; 8000; 5751
19; 1; 1; 8000; 21235
19; 2; 1; 8000; 11408
19; 3; 1; 8000; 8102
19; 4; 1; 8000; 6609
19; 5; 1; 8000; 5765
19; 6; 1; 8000; 5251
19; 7; 1; 8000; 5007
19; 8; 1; 8000; 4968
19; 9; 1; 8000; 5113
19; 10; 1; 8000; 5131
19; 11; 1; 8000; 5062
19; 12; 1; 8000; 5152
19; 13; 1; 8000; 5214
19; 14; 1; 8000; 5302
19; 15; 1; 8000; 5279
19; 16; 1; 8000; 5468
19; 17; 1; 8000; 5433
19; 18; 1; 8000; 5823
19; 19; 1; 8000; 5596
19; 20; 1; 8000; 5762
20; 1; 1; 8000; 20198
20; 2; 1; 8000; 10969
20; 3; 1; 8000; 8213
20; 4; 1; 8000; 6102
20; 5; 1; 8000; 5236
20; 6; 1; 8000; 5006
20; 7; 1; 8000; 4819
20; 8; 1; 8000; 4512
20; 9; 1; 8000; 4506
20; 10; 1; 8000; 4836
20; 11; 1; 8000; 5092
20; 12; 1; 8000; 5109
20; 13; 1; 8000; 5182
20; 14; 1; 8000; 5268
20; 15; 1; 8000; 5194
20; 16; 1; 8000; 5137
20; 17; 1; 8000; 5471
20; 18; 1; 8000; 5444
20; 19; 1; 8000; 5566
20; 20; 1; 8000; 5681
VectorGpu._size = 16000000
blocksNum; threadsNum; Status; Result; Time_mks
1; 1; 1; 16000; 736066
1; 2; 1; 16000; 378303
1; 3; 1; 16000; 252164
1; 4; 1; 16000; 191804
1; 5; 1; 16000; 154521
1; 6; 1; 16000; 127279
1; 7; 1; 16000; 110273
1; 8; 1; 16000; 101634
1; 9; 1; 16000; 86618
1; 10; 1; 16000; 83570
1; 11; 1; 16000; 72698
1; 12; 1; 16000; 67491
1; 13; 1; 16000; 63273
1; 14; 1; 16000; 58932
1; 15; 1; 16000; 57127
1; 16; 1; 16000; 57716
1; 17; 1; 16000; 55650
1; 18; 1; 16000; 53083
1; 19; 1; 16000; 46924
1; 20; 1; 16000; 48412
2; 1; 1; 16000; 378024
2; 2; 1; 16000; 189613
2; 3; 1; 16000; 126366
2; 4; 1; 16000; 96094
2; 5; 1; 16000; 78266
2; 6; 1; 16000; 65448
2; 7; 1; 16000; 56920
2; 8; 1; 16000; 52228
2; 9; 1; 16000; 47817
2; 10; 1; 16000; 43894
2; 11; 1; 16000; 41468
2; 12; 1; 16000; 36150
2; 13; 1; 16000; 35520
2; 14; 1; 16000; 33321
2; 15; 1; 16000; 29541
2; 16; 1; 16000; 29730
2; 17; 1; 16000; 28416
2; 18; 1; 16000; 27162
2; 19; 1; 16000; 25801
2; 20; 1; 16000; 25602
3; 1; 1; 16000; 252191
3; 2; 1; 16000; 126168
3; 3; 1; 16000; 84538
3; 4; 1; 16000; 63783
3; 5; 1; 16000; 52284
3; 6; 1; 16000; 45634
3; 7; 1; 16000; 40674
3; 8; 1; 16000; 34904
3; 9; 1; 16000; 33026
3; 10; 1; 16000; 28859
3; 11; 1; 16000; 28078
3; 12; 1; 16000; 25971
3; 13; 1; 16000; 24350
3; 14; 1; 16000; 22803
3; 15; 1; 16000; 21042
3; 16; 1; 16000; 19799
3; 17; 1; 16000; 19472
3; 18; 1; 16000; 18953
3; 19; 1; 16000; 18446
3; 20; 1; 16000; 17783
4; 1; 1; 16000; 189109
4; 2; 1; 16000; 94954
4; 3; 1; 16000; 63487
4; 4; 1; 16000; 48665
4; 5; 1; 16000; 41005
4; 6; 1; 16000; 34357
4; 7; 1; 16000; 30930
4; 8; 1; 16000; 27856
4; 9; 1; 16000; 25202
4; 10; 1; 16000; 23411
4; 11; 1; 16000; 21583
4; 12; 1; 16000; 19727
4; 13; 1; 16000; 19161
4; 14; 1; 16000; 18081
4; 15; 1; 16000; 17649
4; 16; 1; 16000; 17530
4; 17; 1; 16000; 17163
4; 18; 1; 16000; 16834
4; 19; 1; 16000; 16752
4; 20; 1; 16000; 18465
5; 1; 1; 16000; 151401
5; 2; 1; 16000; 76388
5; 3; 1; 16000; 51220
5; 4; 1; 16000; 40880
5; 5; 1; 16000; 34025
5; 6; 1; 16000; 28343
5; 7; 1; 16000; 25163
5; 8; 1; 16000; 23029
5; 9; 1; 16000; 20598
5; 10; 1; 16000; 19214
5; 11; 1; 16000; 17883
5; 12; 1; 16000; 16602
5; 13; 1; 16000; 16256
5; 14; 1; 16000; 15706
5; 15; 1; 16000; 15334
5; 16; 1; 16000; 14828
5; 17; 1; 16000; 14937
5; 18; 1; 16000; 15239
5; 19; 1; 16000; 14399
5; 20; 1; 16000; 15004
6; 1; 1; 16000; 126214
6; 2; 1; 16000; 63396
6; 3; 1; 16000; 43656
6; 4; 1; 16000; 33344
6; 5; 1; 16000; 28132
6; 6; 1; 16000; 24559
6; 7; 1; 16000; 21695
6; 8; 1; 16000; 19095
6; 9; 1; 16000; 17421
6; 10; 1; 16000; 16225
6; 11; 1; 16000; 15591
6; 12; 1; 16000; 14624
6; 13; 1; 16000; 14375
6; 14; 1; 16000; 13744
6; 15; 1; 16000; 13823
6; 16; 1; 16000; 13307
6; 17; 1; 16000; 12928
6; 18; 1; 16000; 12557
6; 19; 1; 16000; 12953
6; 20; 1; 16000; 12926
7; 1; 1; 16000; 108372
7; 2; 1; 16000; 55160
7; 3; 1; 16000; 38126
7; 4; 1; 16000; 29292
7; 5; 1; 16000; 24582
7; 6; 1; 16000; 21595
7; 7; 1; 16000; 18636
